id,geom,NAME,category,lat,lng,geohash
209,0101000020E6100000B7F2F4FB018652C02DB6D954316E1240,Ricaurte,Art Gallery,4.60761006,-74.09387111,d2g61y
210,0101000020E6100000D38613D1F98452C06FFBBEB1D6DD1240,Teatro Montessori,Theater,4.716639306,-74.0777476,d2g6f6
211,0101000020E6100000000000A0B58452C005000080A48E1240,Teatro Ditirambo (Galerías),Theater,4.639299393,-74.07358551,d2g66k
212,0101000020E6100000A910325D7A8452C0614C380575821240,Teatro Petra,Theater,4.627399522,-74.06996851,d2g666
213,0101000020E6100000672786CC8C8452C0977AEAB300DF1240,Salas De Ensayo Rockstar,Rock Club,4.717776118,-74.07109368,d2g6f6
214,0101000020E61000005481408A298452C0D2B4C34A3FE91240,Cine Colombia | Multiplex Portoalegre,Multiplex,4.727780503,-74.0650354,d2g6fs
215,0101000020E61000003F71C427EE8552C0EBC17F9EEA6F1240,Centro Nacional de artes gráficas Ricaurte,Public Art,4.609293438,-74.09266085,d2g61z
216,0101000020E6100000676A861B058A52C0D380E8EC37921240,Cinemas Procinal,Movie Theater,4.642791464,-74.15656174,d2g62t
217,0101000020E610000021FA67CB018452C0681AD01BA09C1240,Royal Center,Concert Hall,4.652954516,-74.06260953,d2g66x
218,0101000020E610000011E4A821CA8552C061970DCC6CCB1240,Museo de Arte Contemporáneo,Art Museum,4.698657215,-74.09046213,d2g6dp
219,0101000020E610000008D376624B8752C0C350514000E51240,Cinemas Procinal,Multiplex,4.723633771,-74.11397611,d2g6c7
220,0101000020E610000019A5CA8FF68252C0CE414D700F0D1340,Cine Colombia,Multiplex,4.762754206,-74.04629893,d2g755
221,0101000020E6100000A9F57E078A8352C0CBE5C1098B8C1240,POLIRADIO,Music Venue,4.637249138,-74.05529964,d2g66u
222,0101000020E610000033C923134B8852C0593CABBB687E1240,Organizacion Musical Vallenata Bolivar Alvarez y Pablo Araujo,Music Venue,4.6234464,-74.1295822,d2g631
223,0101000020E6100000E9616875728452C0C26C020CCBDF1240,Kúa - Academia De Acondicionamiento Físico Y Danza,Dance Studio,4.718548,-74.069486,d2g6fd
224,0101000020E61000006A7AB85D7B8352C02AF19246F6D61240,Mayito Garcia's Dance Academy,Dance Studio,4.709923842,-74.05440467,d2g6fc
225,0101000020E6100000EC32FCA71B8352C0FBAE08FEB7C21240,Teatro Abc,Theater,4.690155,-74.048563,d2g6dv
226,0101000020E6100000446D1B46418852C0731074B4AA951240,Cine Colombia Multiplex El Edén,Movie Theater,4.646159,-74.128984,d2g63j
227,0101000020E6100000ADEFEEEBC08352C09C8E196EAB9E1240,Academia Charlot,Performing Arts Venue,4.654950829,-74.05865,d2g66z
228,0101000020E61000008195FFCEC78452C05A63794B567D1240,Garaje Music Produccion,Music Venue,4.622399501,-74.07469535,d2g663
229,0101000020E6100000EF8513E2DB8452C0722FD571A1871240,LAB1,Music Venue,4.6324518,-74.0759206,d2g667
230,0101000020E6100000520F42E2168352C0F12AABC610B91240,School Of Rock,Rock Club,4.680728058,-74.04827172,d2g6du
231,0101000020E6100000D8D1FEFD878452C0D23B44FCF3631240,"Centro García Márquez ""El Original""",Theater,4.597610418,-74.0708003,d2g64k
232,0101000020E61000002CE156C01E8352C07D6F447C6BB61240,Revista Soho,Arts & Entertainment,4.678144399,-74.04875191,d2g6dg
233,0101000020E61000000E846401138452C0DFBB7262B49B1240,TMH - The Music Hall Bogotá,Rock Club,4.6520553,-74.06366,d2g66w
234,0101000020E610000027D23218738352C0E259562C1BA91240,Galeria El Museo,Art Gallery,4.66514272,-74.05389981,d2g6dc
235,0101000020E61000008369183E228452C026361FD7869A1240,Audio Room,Music Venue,4.650905,-74.06459,d2g66w
236,0101000020E61000005B26D9D4F28352C07120914B068F1240,Soundphonix,Music Venue,4.639672452,-74.06169625,d2g66s
237,0101000020E61000001947900CDF8152C07788633968E91240,Museo de Bogotá,Museum,4.727936646,-74.02923884,d2g6gk
238,0101000020E61000001FE53B93168252C01D4394FC21C51240,Cine Colombia,Multiplex,4.692512461,-74.03262788,d2g6eq
239,0101000020E6100000B1B138B1EE8352C0DD1BA7BE15911240,Insurgentes Taco Bar,Taco Place,4.641684512,-74.06144362,d2g66s
240,0101000020E6100000F7C77B00298352C0940E801F05B01240,Black Bear,Lounge,4.671894543,-74.04937756,d2g6df
241,0101000020E6100000F69C2F850C8352C00AF4FADDFDB81240,Gaira,Restaurant,4.680655926,-74.04763918,d2g6eh
242,0101000020E610000019ADA3AA098252C0EE5D83BEF4C61240,Pedro Mandinga,Bar,4.694293,-74.03184,d2g6eq
243,0101000020E610000087120C2C298352C0E83B2F555CCE1240,Bogotá Beer Company,Brewery,4.701524096,-74.04938794,d2g6dz
244,0101000020E6100000D096EF67108452C083C12723609A1240,Video Club,Nightclub,4.65075736,-74.06350134,d2g66w
245,0101000020E610000077DA37B4698352C02A3CBEA066AB1240,Bogotá Beer Company,Pub,4.667383682,-74.05332666,d2g6dc
246,0101000020E6100000E526073CDE8352C0F6E5640DF29F1240,Red Room,Lounge,4.656196794,-74.06043912,d2g66x
247,0101000020E6100000D80F38C26D8452C05DDEBFE8196A1240,Marandúa,Wine Bar,4.603614461,-74.06919914,d2g64w
248,0101000020E610000093BD12E95A8452C0DF34E58FA6791240,Bogota Beer Company,Bar,4.618799446,-74.06804873,d2g668
249,0101000020E6100000B209C5899B8852C0853EC4F96A791240,Bogotá Beer Company,Brewery,4.618572142,-74.1344933,d2g630
250,0101000020E6100000FEC316BB068252C0F1C6F97C80C71240,The Irish Pub,Pub,4.694826081,-74.03166082,d2g6eq
251,0101000020E61000007ACD6365898352C08F46E0746BAA1240,Upperside,Cocktail Bar,4.666425539,-74.05526099,d2g6dc
252,0101000020E6100000C6A750BBAF8252C08E90D77100E31240,Bogotá Beer Company - La Bodega Cll140,Brewery,4.721681384,-74.04197581,d2g6g5
253,0101000020E61000002B007668708352C0B2E70FDFDC9D1240,Bogotá Beer Company,Pub,4.65416287,-74.05373584,d2g66z
254,0101000020E6100000858B2FD48C8452C0A857EADF00DF1240,BBC La Bodega - Villas,Brewery,4.717776774,-74.07109551,d2g6f6
255,0101000020E6100000000080B5908152C04D4228E77DE81240,Bogota Beer Company Belaire Plaza,Brewery,4.727042782,-74.02445734,d2g6gs
256,0101000020E6100000000000C4D28352C017898563749D1240,Huerta Bar Cocteleria Artesanal,Cocktail Bar,4.6537643,-74.05973911,d2g66x
257,0101000020E6100000570AACE8858552C0CF96CE27A8C61240,Bogotá Beer Company,Brewery,4.694000837,-74.08629815,d2g6dn
258,0101000020E6100000CE82626DD08652C082442805799F1240,Bogotá Beer Company,Pub,4.655735093,-74.10647139,d2g63x
259,0101000020E61000003A9800E3718352C0E4F57BBABAAB1240,Blind Tiger,Speakeasy,4.6677045,-74.05382609,d2g6dc
260,0101000020E6100000C5454F6CF18152C0EA06EAB332C81240,Bogotá Beer Company,Brewery,4.695505916,-74.0303603,d2g6eq
261,0101000020E61000006E487C07718352C06CF9070B52A91240,Bodega BBC,Brewery,4.665352032,-74.05377376,d2g6dc
262,0101000020E61000004E801C418F8452C04A637F48B1631240,The Irish Pub,Pub,4.597355969,-74.07124355,d2g64k
263,0101000020E6100000CEC3F5FECB8852C05E452F559A7A1240,Canterbury Café,Cocktail Bar,4.619729358,-74.13745092,d2g62b
264,0101000020E6100000B8093D1E2A8752C0FE80BE76BF9E1240,Hanashi Sushi Bar,Sushi Restaurant,4.655027252,-74.11194569,d2g63x
265,0101000020E6100000CC28965B5A8452C09D9FE238F0EA1240,Bogota Beer Company,Pub,4.729432,-74.068015,d2g6fs
266,0101000020E6100000EBB3C697478952C0350243D128CB1240,Bogotá Beer Company,Pub,4.698397894,-74.14499468,d2g68z
267,0101000020E61000005C1F0B5A718352C096ABC84D5BAD1240,Bogotá Beer Company,Brewery,4.669293609,-74.05379344,d2g6df
268,0101000020E6100000330DCF7C168452C0ECA782C2AB891240,La Negra,Nightclub,4.634444274,-74.06387253,d2g66e
269,0101000020E6100000CF5830577D8452C0D5AA439D63701240,BBC La Bodega - Terraza Pasteur,Brewery,4.609754998,-74.07015018,d2g64r
270,0101000020E61000001420967CFC8252C0FCAF5FDA95E31240,Bogotá Beer Company,Brewery,4.722251331,-74.04666056,d2g6g5
271,0101000020E6100000DF28F09E108252C0C52C1EF0DFCF1240,Draft Bogota,Bar,4.703002693,-74.03226446,d2g6g2
272,0101000020E6100000A67E1C6F418452C079E742E63E7A1240,BAUM,Beer Garden,4.619380567,-74.06649378,d2g668
273,0101000020E6100000E7EC32B0B88452C066045DF812921240,Bogotá Beer Company,Pub,4.64265049,-74.07377248,d2g66m
274,0101000020E61000005EA56A02CD8252C00D622A9F8FCC1240,El Monje,Bar,4.699766623,-74.04376278,d2g6ep
275,0101000020E61000004EDC1629528352C03960F8D768AA1240,Vinos Del Rio,Wine Bar,4.666415572,-74.05188968,d2g6dc
276,0101000020E6100000BF7D1D38678352C0904C874ECFAB1240,Ovejo,Bar,4.667783,-74.053175,d2g6dc
277,0101000020E61000004305CE99C28352C0E844E23D5EA71240,Classics Rock y Pop,Bar,4.663445441,-74.05875249,d2g6db
278,0101000020E610000084C395A0828452C0220190AEB2661240,Bogotá Beer Company,Pub,4.600290992,-74.07047286,d2g64m
279,0101000020E6100000616A9FB88B8352C0E40C34DC55CE1240,Bogotá Beer Company,Brewery,4.701499406,-74.0554029,d2g6dz
280,0101000020E61000004F7633A31F8452C07976F9D687951240,Marino-Submarino,Nightclub,4.646026,-74.064431,d2g66t
281,0101000020E61000001A897EF7138452C002EC8C49B59B1240,Abbott & Costello,Bar,4.652058744,-74.06371868,d2g66w
282,0101000020E61000003CFF0CB6728352C0FE56E2CC98AB1240,Pravda,Bar,4.667575074,-74.05387641,d2g6dc
283,0101000020E610000028EABABB278352C0D6AA89F889051340,Roerik,Lounge,4.75540913,-74.04930013,d2g74c
284,0101000020E61000006F77448C0E8352C02923C13E1DB41240,Bogotá Beer Company,Pub,4.675892811,-74.04776293,d2g6e5
285,0101000020E61000000A63210CA48452C0DEB759CE31651240,El Candelario,Nightclub,4.598822808,-74.07251266,d2g64m
286,0101000020E61000008CE15F61398252C0F9DA4D28E6C51240,W Lounge,Lounge,4.693260793,-74.03475222,d2g6eq
287,0101000020E6100000EFFB7FED098352C09519751B98B31240,Apache,Hotel Bar,4.675384931,-74.04748094,d2g6e5
288,0101000020E6100000B52E1805FB8352C08B32318674951240,Café Sirope,Bar,4.645952317,-74.06219604,d2g66t
289,0101000020E6100000C0C0AAAA028452C038636FD190961240,Color House,Gay Bar,4.647036812,-74.06266276,d2g66t
290,0101000020E6100000AE7B07FEF88252C0FA23B702C1B31240,Zacapa Room,Cocktail Bar,4.675540965,-74.04644728,d2g6e5
291,0101000020E6100000CD5F95646E8452C0B06FD503A0661240,La Peluqueria,Nightclub,4.600219784,-74.06923785,d2g64t
292,0101000020E61000000DB4500B3E8452C029BD777BC2741240,Bogota Beer Company,Pub,4.614023141,-74.06628688,d2g64x
293,0101000020E610000008D470E3FD8352C017ACFF8891A31240,La bodega BBC,Brewery,4.65973486,-74.06237112,d2g6d8
294,0101000020E61000005798BED7108252C06C938AC6DACF1240,Wine Lovers,Wine Bar,4.702983,-74.032278,d2g6g2
295,0101000020E6100000D0A45BC6488452C0A4DFB841CD8D1240,BBC La Bodega,Brewery,4.638478305,-74.06694182,d2g66s
296,0101000020E61000000CB0C05FD28352C0350EBBEDD6921240,BBC La Bodega,Brewery,4.643398013,-74.05971521,d2g66t
297,0101000020E6100000C0DC80203E8452C0923FBE36C1741240,BBC La Macarena,Brewery,4.614018302,-74.06629193,d2g64x
298,0101000020E6100000559DCFFD7F8452C067D206A826651240,Cafe Para Dos,Cocktail Bar,4.598780275,-74.07031198,d2g64m
299,0101000020E6100000136C4A09F38252C05A39797A73CA1240,Bogotá Beer Company,Brewery,4.69770614,-74.04608376,d2g6ep
300,0101000020E6100000EE14185FE88152C0A619687933C91240,Abasto,Gastropub,4.696485421,-74.02980783,d2g6eq
301,0101000020E6100000A33437A2998752C01D594B0C3EAC1240,Crazy Shots,Cocktail Bar,4.668205444,-74.11875205,d2g693
302,0101000020E61000009119067C738352C0C62EBECBA3AC1240,Drunken Fox,Bar,4.668593582,-74.05392361,d2g6dc
303,0101000020E61000008ADF2ECC788452C07BA461F1F9661240,Hibrido Bar,Cocktail Bar,4.600562831,-74.0698729,d2g64m
304,0101000020E6100000277956EA508452C073A136CBA8761240,El Libertador Grand Bar,Lounge,4.615878272,-74.06743868,d2g668
305,0101000020E6100000D448949B7F8352C0D13F5B6740AD1240,El Coq,Bar,4.669190993,-74.05466356,d2g6df
306,0101000020E610000070F1F0C7808352C07723B5A700AE1240,Armando Records,Nightclub,4.669924374,-74.05473517,d2g6df
307,0101000020E6100000C5E0CEAF668352C0C26E9B7B54AA1240,Il Pomeriggio,Beer Garden,4.666337901,-74.0531425,d2g6dc
308,0101000020E610000096FC6C13D78352C097A357D0A79D1240,El Mono Bandido - Quinta Camacho,Bar,4.653960471,-74.06000219,d2g66x
309,0101000020E61000008C993C65098252C02EB2518F88C71240,The Pub (Usaquen),Pub,4.694856872,-74.03182345,d2g6eq
310,0101000020E610000016D3E335ED8752C0D10DE6BA8F5D1240,Joshua Cafe Bar,Bar,4.591368599,-74.12385318,d2g617
311,0101000020E610000052448655BC8452C0AD3594DA8BD81240,BBC La Bodega - Niza,Brewery,4.711471,-74.073995,d2g6f3
312,0101000020E610000087673158A68852C0B6BC21826FC61240,BBC La Bodega - Terminal Puente Aéreo,Brewery,4.693784746,-74.13515286,d2g69n
313,0101000020E6100000E8B0E573D58352C0C6CC701FE8911240,Indio,Lounge,4.642487041,-74.05990312,d2g66t
314,0101000020E61000002C5B168A168452C03F08C4EA8F941240,Theatrino By Theatron,Gay Bar,4.64508025,-74.0638757,d2g66t
315,0101000020E6100000FFB9CCF7128252C03F99FCF9D5C41240,Cabaret Bar Restaurante,Nightclub,4.692222506,-74.03240771,d2g6eq
316,0101000020E6100000E301B6616B8352C029B6AD5EDFB11240,ElTres,Cocktail Bar,4.673703651,-74.05342906,d2g6df
317,0101000020E610000065C8224A2D8652C009BADA34E58B1240,BBC Bodega embajada,Pub,4.636616541,-74.09651426,d2g63u
318,0101000020E6100000A2D294467F8652C06B64FB2657971240,Palos De Moguer,Bar,4.647793397,-74.10151829,d2g63y
319,0101000020E6100000842BA60C4C8452C01DAACE6B68C61240,El Anónimo,Cocktail Bar,4.69375771,-74.06714169,d2g6dw
320,0101000020E61000003ED24D0C138252C0B532EA42AEC51240,Balsámico,Bar,4.693047567,-74.0324126,d2g6eq
321,0101000020E61000001D1AE2ACE28352C087F6455453981240,club octava,Nightclub,4.648755376,-74.06071016,d2g66w
322,0101000020E610000075484449868452C0D70E27C1AA691240,Casa Quiebra-Canto,Nightclub,4.603190439,-74.07069618,d2g64m
323,0101000020E6100000C032EA5E278452C0FDF43BAF61E81240,WRIBS,Sports Bar,4.726935137,-74.064903,d2g6fs
324,0101000020E610000073258BF3FC8352C0C68CB449D1991240,School of Rock Beer and Grill,Bar,4.650212433,-74.06231392,d2g66w
325,0101000020E61000005CEA936A208352C04FA6D2C5FBB31240,la xarcuteria 93,Gastropub,4.675765124,-74.04885354,d2g6dg
326,0101000020E610000048B91F88CA8352C0D441CE1811B01240,Los Cafetales,Beer Garden,4.671940219,-74.05923656,d2g6dd
327,0101000020E61000005AB237E02C8452C066469DE08DE71240,Beer Colina,Bar,4.726127157,-74.065239,d2g6fs
328,0101000020E610000034310DDC848352C0181519CC9EB11240,Parque El Virrey,Park,4.673457326,-74.0549841,d2g6df
329,0101000020E6100000B6184E651B8352C07796001709B51240,Parque de la 93,Park,4.676792488,-74.0485471,d2g6dg
330,0101000020E610000003000070BE8252C09C52EF66D6C51240,Parque Santa Paula,Park,4.693200692,-74.04287338,d2g6en
331,0101000020E610000095D8F42F2B8352C030D3ECD7739A1240,Quebrada La Vieja,Scenic Lookout,4.650832533,-74.04951095,d2g66y
332,0101000020E6100000813A30938F8352C0059BE018FC6A1240,Monserrate,Scenic Lookout,4.604477299,-74.05563812,d2g64y
333,0101000020E61000000300007AD28252C0C3263A2946B11240,Parque del Chicó,Park,4.673119206,-74.04409647,d2g6e4
334,0101000020E6100000FEFF7FB4FA8152C085D9C3C3D8C71240,Parque Usaquén,Park,4.695162829,-74.03092682,d2g6eq
335,0101000020E61000008887F2B7728352C06ECEF3588AAB1240,Zona T,Plaza,4.667519941,-74.05387686,d2g6dc
336,0101000020E610000088260577488652C01C2511EC69AC1240,Jardín Botánico José Celestino Mutis,Botanical Garden,4.668372811,-74.09817291,d2g69c
337,0101000020E6100000C7831E80E48252C0F5F3DFA666AE1240,Parque El Virrey Oriente,Park,4.670313461,-74.04519656,d2g6e4
338,0101000020E6100000FEFFFFA3FF8552C006D916F418A21240,Parque Metropolitano Simón Bolívar,Park,4.658298315,-74.09372807,d2g69b
339,0101000020E6100000C9E82D1E0F8752C01546AF971FDA1240,Parque San Andrés Bochica,Athletics & Sports,4.713011141,-74.11029772,d2g6c9
340,0101000020E6100000A881A37D838552C056B4CCA280A91240,Centro Canino Cruz Roja,Dog Run,4.66552977,-74.08615056,d2g6d1
341,0101000020E610000017CCABCDDB8252C013D179599EC21240,Pilates ProWorks,Gym / Fitness Center,4.69005718,-74.04466574,d2g6ej
342,0101000020E61000006C36E447998652C030BB8BD2A4A61240,Piscina CUR compensar,Pool,4.662738123,-74.10310552,d2g698
343,0101000020E610000087C8B07CB68252C09AB0941543D71240,Country Club de Bogotá,Golf Course,4.710216844,-74.04238813,d2g6g1
344,0101000020E6100000ACB0E65ED98152C0301101B8A8D01240,Stark Smart Gym,Gymnastics Gym,4.703768611,-74.02889226,d2g6g2
345,0101000020E6100000FFFFFF7BCE8452C063DF541E25851240,Park Way,Park,4.630024408,-74.07510281,d2g666
346,0101000020E6100000FEFFFF7F268352C0795279F6C3E21240,Parque Alcalá,Park,4.721450664,-74.04922485,d2g6fg
347,0101000020E61000000F8BC06D3D8352C0F1D6F5FC40CB1240,Smartfit Calle 116,Gym / Fitness Center,4.698490098,-74.05062431,d2g6dz
348,0101000020E6100000412E11E6DD8252C00758D8485FBA1240,Good Club de Bienestar,Gym / Fitness Center,4.682004107,-74.04479362,d2g6eh
349,0101000020E6100000720986C1CB8452C00CE8962F662A1340,Club Campestre los Arrayanes,Golf Course,4.791405433,-74.07493628,d2g762
350,0101000020E6100000551E8F80628352C0A3D5283B55AF1240,Live Primitive Crossfit Bogota,Gym,4.671223568,-74.0528871,d2g6df
351,0101000020E6100000BC78EB39578552C0E0422AB455D51240,Club Los Lagartos,Golf Course,4.708334746,-74.08344887,d2g6f1
352,0101000020E610000020399DB9A08652C0770928A70BA71240,Gimnasio Compensar,Gym,4.66313039,-74.10355988,d2g698
353,0101000020E61000009F48DBE5AB8452C0A03835A2A1DC1240,Bodytech,Gym,4.715460333,-74.07299181,d2g6f6
354,0101000020E6100000F9D5A590D18652C0CE410F369E9F1240,Bodytech,Gym,4.655876965,-74.10654083,d2g63x
355,0101000020E61000000DF74AF8978452C05C8A467F0D821240,Parque Brasil,Park,4.627004613,-74.07177551,d2g666
356,0101000020E6100000BAE1C495F68452C04344E3D1A99C1240,Campin Futbol 8,Soccer Field,4.652991561,-74.07755036,d2g66r
357,0101000020E6100000D9F40954928352C00F3F6B9205AB1240,GHL HAMILTON BOGOTÁ HOTEL,Roof Deck,4.667013443,-74.05580617,d2g6dc
358,0101000020E610000067D0FA97078252C0B890C8CEDA321340,Campos de tenis de Compensar,Tennis Court,4.79966281,-74.03171348,d2g773
359,0101000020E6100000030000320C8252C0F9C97774E3C31240,Parque Publico Usaquén II,Dog Run,4.691297359,-74.03199434,d2g6eq
360,0101000020E6100000E30723A9AF8552C01A1AEC0AB14A1240,Velodromo Primero De Mayo,Park,4.572940989,-74.08884648,d2g640
361,0101000020E6100000C7831E80E48252C0036F12A2EC4D1340,Club Campestre Guaymaral,Golf Course,4.826097996,-74.04519656,d2g77n
362,0101000020E610000089B4108F858352C09906713542CB1240,Spinning Center Pepe Sierra,Gymnastics Gym,4.698494754,-74.05502679,d2g6dz
363,0101000020E6100000FEFFFF1F1E8252C0270348BCE3E41240,Parque Cedritos,Park,4.723524992,-74.03308868,d2g6g7
364,0101000020E610000000000026728252C0AE26935B59D31240,Parque El Country,Park,4.70639556,-74.03821707,d2g6g0
365,0101000020E61000009099D6E5A48352C056A7B38EC2981240,Pilates ProWorks Chapinero Alto,Gym,4.649179678,-74.05693956,d2g66y
366,0101000020E610000002ADD092AB8352C05456E35A88B91240,Gimnasio Compensar,Gym / Fitness Center,4.681184216,-74.05734702,d2g6du
367,0101000020E61000009DF857F5EC8252C07B3F36A5B1E61240,Spinning Center Cedritros,Gym / Fitness Center,4.725287038,-74.04571279,d2g6gh
368,0101000020E61000002D83AACE938352C0234CD644959A1240,Spinning Center,Gym,4.650960041,-74.05589644,d2g66y
369,0101000020E61000004EE24947E38252C03C04CF43A2181340,Club el Rancho,Golf Course,4.774056491,-74.04512198,d2g75j
370,0101000020E6100000FEFFFFAADE8152C03A694DE48BDF1240,Parque Belmira,Park,4.718307082,-74.02921557,d2g6g6
371,0101000020E6100000FDFFFF2DF28152C075EEFEEE42D31240,Parque Bella Suiza,Playground,4.706310019,-74.03040648,d2g6g2
372,0101000020E61000008ABB0C09498352C05530C9D874C71240,Parque Los Molinos,Park,4.694781673,-74.05133272,d2g6dy
373,0101000020E6100000F6ABE7167D8652C0D0B6D43571A51240,Compensar - Centro Urbano de Recreación,Recreation Center,4.661564675,-74.10138486,d2g69b
374,0101000020E6100000CEA071A83D8652C0E59559FE44A81240,Unidad Deportiva El Salitre,Recreation Center,4.66432569,-74.0975133,d2g69c
375,0101000020E6100000FEFFFFA3898352C0E18E110C05C11240,Chico Navarra,Park,4.688495816,-74.05527592,d2g6dv
376,0101000020E6100000C520E7855B8352C043128C11B8D11240,TRX Training Center,Gym / Fitness Center,4.704803728,-74.05246112,d2g6fb
377,0101000020E610000024B50DF8CE8352C01F0057D727AE1240,Bodytech Point 83,Gym,4.670073857,-74.05950738,d2g6dd
378,0101000020E610000064E1DA40E98752C09DB4C2E6C45D1240,Bodytech Centro Mayor,Gym / Fitness Center,4.591571432,-74.12361165,d2g617
379,0101000020E61000002D1A3922228252C0D17F8E5B72DA1240,Tropa Bogota,Gym / Fitness Center,4.713326865,-74.03333335,d2g6g6
380,0101000020E6100000420D96744A8352C079CEE1ACEFA61240,evolation yoga - Hot Yoga - Bikram Yoga,Yoga Studio,4.663023664,-74.0514194,d2g6db
381,0101000020E6100000FB6D90D5C28352C0E97E6C9A9D991240,Stark Smart Gym,Gym / Fitness Center,4.650015271,-74.05876674,d2g66y
382,0101000020E6100000CA52D495638352C09678A643D98C1240,Quebrada las Delicias,Park,4.637547547,-74.0529532,d2g66u
383,0101000020E6100000FFFFFFD14C8352C09EC7109A71CE1240,Parque Santa Bárbara (Eva Perón),Park,4.701605232,-74.05156374,d2g6dz
384,0101000020E61000003C35AEB15A8252C0CF2B88AD59481340,Bogotá Tennis Club,Tennis Court,4.820654594,-74.03678553,d2g77m
385,0101000020E6100000000000C42C8452C0BAED3B4D2D7F1240,Parque Nacional,Park,4.62419625,-74.06523228,d2g669
386,0101000020E61000009A4F0300EF8452C017EB16C59DB11240,Club Social De Tejo El Porvenir Del Norte,Hockey Field,4.673453407,-74.07708741,d2g6d6
387,0101000020E61000009B6A3323338552C00F3273079E9C1240,Parque de Los Novios,Park,4.652946583,-74.08124619,d2g66p
388,0101000020E61000001A49AFFDB68552C0A3110455FCA01240,Parque Simon Bolivar: Sector Virgilio Barco,Park,4.657212571,-74.08929388,d2g66p
389,0101000020E6100000C847C61B038352C03767B4B33EA91240,Bodytech Cabrera,Gym,4.665278252,-74.04706473,d2g6e1
390,0101000020E6100000E0412C7A2E8352C0BF6FF2703F9D1240,Cerros Orientales Bogotá,Trail,4.653562321,-74.04971175,d2g66z
391,0101000020E6100000B653610DEF8252C0241C2D524EB61240,Kinetics Functional Training,Gym / Fitness Center,4.678033146,-74.04584059,d2g6e5
392,0101000020E61000009ABA9F64358552C0E2CE814EDEF71240,Parque Mirador De Los Nevados,Park,4.74205897,-74.08138385,d2g6fp
393,0101000020E6100000DC3C6268778252C0EE088FCE35CB1240,YogaSpace,Yoga Studio,4.698447444,-74.03853807,d2g6ep
394,0101000020E610000038ECFE2D498352C0DC77EE7967B41240,Bogotá FITBOX,Gym,4.676175981,-74.05134153,d2g6dg
395,0101000020E610000006ED6AC3648352C0A2E9EB3947E51240,Studio Gym,Gym,4.723904519,-74.05302511,d2g6fg
396,0101000020E6100000549ED39C688552C0AABA783852A71240,Campo de Practica Fedegolf,Golf Course,4.663399584,-74.08451005,d2g6d0
397,0101000020E610000003000058C88152C05594F8D57EE71240,Parque Cedro Golf,Park,4.726069778,-74.02785301,d2g6gk
398,0101000020E61000009FE32E44528352C00051C43056C01240,BODYTECH,Gym / Fitness Center,4.687828791,-74.05189614,d2g6dv
399,0101000020E6100000AB2819CCB58152C0BBD7EEEDA4E41240,Bodytech,Gym,4.723285406,-74.02672102,d2g6g7
400,0101000020E6100000515FAA214C8352C0EE22C950E49E1240,Castillo del Mono Osorio,Castle,4.65516783,-74.0515217,d2g66z
401,0101000020E6100000D6A4B7D07F8452C05CAD063506781240,Parque Central Bavaria,Park,4.617211178,-74.07030123,d2g662
402,0101000020E6100000FFFFFFA6DA8952C0EAC2FC4FA36F1240,Parque Timiza,Park,4.609021425,-74.15397048,d2g60x
403,0101000020E6100000020000D4648752C03E5574B027691240,Parque Ciudad Montes,Park,4.602690465,-74.11552906,d2g61m
404,0101000020E6100000A0E89E86A38852C07D7F91174F881240,Club Deportivo Bavaria,Sports Club,4.633114212,-74.13498083,d2g635
